序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
94,600664,哈药股份,3.26,-0.31,-0.01,651727,210182173.0,3.06,3.28,3.18,3.24,3.27,2.59,16.82,1.85
95,601089,福元医药,18.71,-0.32,-0.06,46414,86799382.0,3.46,18.98,18.33,18.68,18.77,3.87,19.75,2.73
96,300723,一品红,48.02,-0.37,-0.18,14354,68880785.6,2.1,48.45,47.44,47.7,48.2,1.09,31.17,6.73
97,300452,山河药辅,17.83,-0.39,-0.07,58864,104560142.07,3.63,18.05,17.4,17.81,17.9,3.16,21.16,5.41
98,002653,海思科,26.33,-0.45,-0.12,30995,81937347.52,3.14,26.94,26.11,26.45,26.45,0.65,255.09,7.49
99,300725,药石科技,55.88,-0.5,-0.28,49552,275532458.21,3.45,56.63,54.69,55.3,56.16,2.94,48.29,4.3
100,603367,辰欣药业,16.12,-0.56,-0.09,262765,426203449.0,3.21,16.55,16.03,16.48,16.21,5.84,11.72,1.33
101,000766,通化金马,5.25,-0.57,-0.03,90092,47062458.57,2.08,5.28,5.17,5.23,5.28,1.06,182.2,2.16
102,002001,新 和 成,17.07,-0.58,-0.1,108999,186939669.0,1.05,17.24,17.06,17.18,17.17,0.36,20.51,2.18
103,300630,普利制药,21.12,-0.61,-0.13,68429,144220762.65,3.11,21.55,20.89,21.21,21.25,2.12,16.64,3.27
104,600812,华北制药,6.28,-0.63,-0.04,367970,229391620.0,4.27,6.37,6.1,6.36,6.32,2.26,496.96,2.03
105,688658,悦康药业,21.91,-0.63,-0.14,51470,112524717.0,3.81,22.38,21.54,22.38,22.05,2.52,28.91,2.41
106,603538,美诺华,23.19,-0.64,-0.15,40846,94121135.0,2.96,23.49,22.8,23.49,23.34,1.93,28.47,2.39
107,900904,神奇B股,0.712,-0.7,-0.005,2030,143473.0,2.51,0.72,0.702,0.72,0.717,0.37,27.46,1.11
108,688799,华纳药厂,41.48,-0.74,-0.31,17908,74526041.0,3.59,42.5,41.0,41.79,41.79,3.18,19.75,2.36
109,301246,宏源药业,33.11,-0.78,-0.26,14778,48421136.4,2.49,33.14,32.31,32.49,33.37,3.33,51.14,3.03
110,301130,西点药业,27.82,-0.78,-0.22,5816,16191295.0,2.14,28.18,27.58,28.08,28.04,0.95,58.69,2.35
111,603229,奥翔药业,22.86,-0.87,-0.2,68330,156840852.0,3.69,23.45,22.6,23.4,23.06,1.7,25.85,4.77
112,300584,海辰药业,25.23,-0.9,-0.23,42739,106498943.05,3.18,25.34,24.53,25.34,25.46,7.37,61.97,3.14
113,300401,花园生物,12.66,-1.09,-0.14,68649,85391637.4,4.38,12.67,12.11,12.41,12.8,1.27,33.63,2.65
114,830946,森萱医药,7.96,-1.12,-0.09,14785,11804564.95,1.61,8.07,7.94,8.07,8.05,0.35,18.71,3.0
