序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
109,603517,绝味食品,39.75,-1.29,-0.52,63143,252024506.0,3.25,40.85,39.54,40.23,40.27,1.04,45.63,3.56
110,002597,金禾实业,25.8,-1.38,-0.36,80267,206930696.66,2.68,26.28,25.58,26.28,26.16,1.44,14.75,2.04
111,605016,百龙创园,27.64,-1.5,-0.42,12810,35153935.0,3.85,28.19,27.11,28.0,28.06,1.44,27.6,3.53
112,300997,欢乐家,15.12,-1.5,-0.23,127580,193042958.64,3.19,15.36,14.87,15.05,15.35,14.18,19.95,4.96
113,300829,金丹科技,21.66,-1.55,-0.34,27646,59036167.3,4.27,21.8,20.86,21.58,22.0,2.36,62.94,2.54
114,300858,科拓生物,26.84,-1.61,-0.44,18327,49603862.98,2.53,27.45,26.76,27.1,27.28,3.4,58.78,2.75
115,605337,李子园,25.7,-2.36,-0.62,79892,207163906.0,3.42,26.5,25.6,25.95,26.32,6.73,32.93,4.36
116,002847,盐津铺子,126.39,-3.37,-4.41,10795,136482751.54,5.28,131.25,124.34,128.45,130.8,0.94,36.43,12.91
117,002840,华统股份,16.65,-3.42,-0.59,100892,171504502.4,5.16,17.49,16.6,16.97,17.24,2.18,-24.4,4.04
118,300791,仙乐健康,35.18,-3.83,-1.4,33732,116688248.33,10.03,36.25,32.58,35.64,36.58,2.21,54.0,2.59
119,600866,星湖科技,5.61,-7.27,-0.44,304942,170794629.0,3.97,5.73,5.49,5.66,6.05,4.13,19.33,1.33
120,000529,广弘控股,7.26,-9.93,-0.8,341753,249236017.54,5.33,7.68,7.25,7.68,8.06,6.0,51.98,1.4
121,300741,华宝股份,23.97,-10.89,-2.93,98183,233590214.71,10.19,25.75,23.01,25.75,26.9,1.59,35.88,2.11
122,688089,嘉必优,32.16,-14.01,-5.24,89703,296873575.0,12.3,35.64,31.04,35.64,37.4,13.75,67.44,2.69
