序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
58,688331,荣昌生物,62.46,-1.87,-1.19,12992,81796317.0,3.94,64.61,62.1,63.1,63.65,0.81,-26.25,7.26
59,688046,药康生物,22.49,-1.88,-0.43,15996,35835615.0,3.62,22.98,22.15,22.23,22.92,1.09,74.24,4.59
60,300357,我武生物,46.3,-1.91,-0.9,33914,157181142.22,3.86,47.72,45.9,46.8,47.2,0.72,85.99,11.83
61,688336,三生国健,19.17,-2.94,-0.58,34852,67475906.0,3.65,19.76,19.04,19.58,19.75,3.76,88.2,2.55
62,300009,安科生物,11.05,-3.32,-0.38,237908,263681158.36,4.55,11.5,10.98,11.43,11.43,2.05,24.9,5.41
63,688062,迈威生物-U,23.31,-3.4,-0.82,32109,75981890.0,4.56,24.41,23.31,24.06,24.13,1.6,-9.66,2.82
64,688073,毕得医药,130.0,-3.46,-4.66,4694,61591027.0,6.42,137.65,129.01,136.41,134.66,3.36,57.13,4.0
65,688488,艾迪药业,14.68,-3.61,-0.55,132091,202782455.0,8.8,15.95,14.61,15.5,15.23,6.12,3170.5,5.13
66,688247,宣泰医药,16.33,-4.61,-0.79,88232,144557900.0,4.26,16.73,16.0,16.7,17.12,19.68,239.84,6.25
67,600530,交大昂立,2.49,-10.11,-0.28,49136,12234864.0,0.0,2.49,2.49,2.49,2.77,0.63,39.16,2.14
