序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
102,688335,复洁环保,25.57,-0.39,-0.1,12137.0,30722477.0,3.04,25.68,24.9,25.62,25.67,1.75,21.09,2.07
103,688069,德林海,29.98,-0.43,-0.13,4242.0,12600536.0,3.85,30.27,29.11,29.5,30.11,0.83,-40.83,1.73
104,000068,华控赛格,3.33,-0.6,-0.02,88560.0,29388630.32,1.79,3.35,3.29,3.35,3.35,0.88,-31.13,179.68
105,300864,南大环境,24.23,-0.86,-0.21,44274.0,106917266.28,5.03,24.88,23.65,23.81,24.44,11.42,20.27,3.08
106,688057,金达莱,14.84,-1.2,-0.18,21425.0,31439503.0,2.6,14.89,14.5,14.84,15.02,1.53,20.57,1.25
107,836263,中航泰达,4.86,-1.42,-0.07,7750.0,3791921.72,2.64,4.99,4.86,4.98,4.93,0.76,7.31,1.35
108,301068,大地海洋,36.66,-1.45,-0.54,7289.0,26866713.0,7.69,38.95,36.09,38.95,37.2,1.84,174.56,3.89
109,603279,景津装备,28.9,-1.53,-0.45,68991.0,199987933.0,3.71,29.66,28.57,29.49,29.35,1.22,19.45,3.93
110,688501,青达环保,24.0,-1.56,-0.38,14724.0,35213517.0,3.98,24.5,23.53,24.01,24.38,2.39,540.91,2.84
111,300495,*ST美尚,2.49,-1.58,-0.04,161667.0,39578370.0,4.35,2.49,2.38,2.46,2.53,3.43,-4.77,2.78
112,002672,东江环保,6.12,-1.61,-0.1,76977.0,46962032.15,2.09,6.16,6.03,6.06,6.22,1.13,-11.43,1.37
113,600539,狮头股份,6.43,-2.13,-0.14,104360.0,65249420.0,4.57,6.43,6.13,6.15,6.57,4.54,-83.1,3.48
114,300614,百川畅银,26.54,-2.35,-0.64,26430.0,70428150.0,3.05,27.17,26.34,26.7,27.18,2.97,94.37,2.83
115,300779,惠城环保,38.0,-2.94,-1.15,29426.0,113253205.31,4.88,39.69,37.78,38.79,39.15,3.12,28.16,5.05
116,688480,赛恩斯,26.23,-3.28,-0.89,10068.0,26654914.0,6.31,27.92,26.21,27.79,27.12,5.19,46.4,2.78
117,688021,奥福环保,26.45,-3.61,-0.99,10197.0,27339441.0,3.72,27.39,26.37,27.03,27.44,1.32,56.53,2.19
118,688466,金科环境,18.88,-9.67,-2.02,28859.0,55709528.0,12.44,21.07,18.47,21.06,20.9,6.26,65.03,1.79
119,002645,华宏科技,12.88,-9.93,-1.42,167078.0,217719625.93,5.66,13.68,12.87,13.5,14.3,3.52,-31.71,1.97
