序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
94,300809,华辰装备,20.02,1.68,0.33,22131.0,44183114.0,2.18,20.16,19.73,19.88,19.69,1.87,84.25,3.4
95,301079,邵阳液压,22.69,1.66,0.37,6927.0,15670774.0,2.42,22.85,22.31,22.67,22.32,1.54,55.58,3.89
96,301055,张小泉,13.86,1.61,0.22,8179.0,11300380.0,1.54,13.9,13.69,13.69,13.64,1.4,63.78,3.11
97,300992,泰福泵业,18.3,1.61,0.29,4354.0,7939918.1,1.67,18.31,18.01,18.01,18.01,1.0,40.62,2.23
98,300985,致远新能,24.13,1.6,0.38,13966.0,33447072.88,2.4,24.18,23.61,23.97,23.75,3.84,-22.6,2.75
99,873305,九菱科技,9.7,1.57,0.15,244.0,236296.57,1.88,9.8,9.62,9.8,9.55,0.27,9.64,1.4
100,301279,金道科技,25.45,1.56,0.39,2180.0,5500892.0,2.0,25.49,24.99,25.2,25.06,0.76,61.88,1.91
101,300554,三超新材,18.6,1.53,0.28,37174.0,69472452.64,5.02,18.97,18.05,18.05,18.32,4.86,495.98,2.91
102,003025,思进智能,20.77,1.52,0.31,16373.0,33779128.45,2.88,20.89,20.3,20.8,20.46,2.11,32.94,3.29
103,603339,四方科技,15.02,1.49,0.22,77851.0,116820205.0,2.64,15.18,14.79,14.98,14.8,2.52,15.19,2.04
104,200570,苏常柴Ｂ,2.05,1.49,0.03,1165.0,237082.0,1.49,2.05,2.02,2.04,2.02,0.08,13.23,0.37
105,002342,巨力索具,4.11,1.48,0.06,72697.0,29696618.69,2.72,4.12,4.01,4.04,4.05,0.83,484.54,1.59
106,301255,通力科技,34.13,1.43,0.48,12195.0,41286362.82,2.23,34.26,33.51,33.64,33.65,7.17,33.37,2.22
107,688017,绿的谐波,111.88,1.38,1.52,19113.0,212735663.0,4.06,113.48,109.0,110.38,110.36,2.04,191.29,9.59
108,002552,宝鼎科技,18.29,1.33,0.24,8452.0,15403073.0,2.16,18.39,18.0,18.05,18.05,0.4,-70.8,3.8
109,300943,春晖智控,15.1,1.27,0.19,81921.0,122791663.46,3.15,15.16,14.69,14.89,14.91,8.3,21.31,3.27
110,300263,隆华科技,7.96,1.27,0.1,172275.0,136763558.07,2.93,8.02,7.79,7.83,7.86,2.23,22.64,2.38
111,002871,伟隆股份,11.99,1.27,0.15,46323.0,55104418.33,4.65,12.1,11.55,11.62,11.84,3.91,21.06,3.68
112,871396,常辅股份,6.43,1.26,0.08,47.0,30056.48,1.42,6.43,6.34,6.42,6.35,0.01,25.78,1.39
113,900925,机电Ｂ股,1.129,1.26,0.014,7014.0,788700.0,1.97,1.13,1.108,1.112,1.115,0.32,8.59,0.6
114,300421,力星股份,11.31,1.25,0.14,55401.0,62562281.0,1.79,11.38,11.18,11.18,11.17,2.92,41.64,2.18
115,001268,联合精密,21.38,1.23,0.26,4405.0,9401458.21,1.56,21.45,21.12,21.12,21.12,1.63,35.88,2.42
116,603699,纽威股份,14.04,1.23,0.17,90629.0,126248993.0,4.25,14.2,13.61,13.86,13.87,1.21,26.79,3.14
117,900947,振华Ｂ股,0.25,1.21,0.003,5562.0,137823.0,2.02,0.25,0.245,0.246,0.247,0.03,17.47,0.61
