序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
46,600865,百大集团,9.22,1.99,0.18,11457,10478177.0,2.88,9.26,9.0,9.05,9.04,0.3,248.66,1.46
47,900943,开开Ｂ股,0.53,1.92,0.01,4682,245641.0,2.31,0.53,0.518,0.518,0.52,0.59,22.59,1.53
48,600628,新世界,7.28,1.82,0.13,27389,19834522.0,2.66,7.3,7.11,7.18,7.15,0.42,49.24,1.11
49,600693,东百集团,3.95,1.8,0.07,60391,23683306.0,2.06,3.96,3.88,3.88,3.88,0.7,26.8,0.97
50,002697,红旗连锁,6.24,1.79,0.11,158426,98437616.7,2.77,6.28,6.11,6.14,6.13,1.47,15.06,1.98
51,600827,百联股份,13.35,1.68,0.22,132515,176130969.0,3.05,13.45,13.05,13.13,13.13,0.83,28.14,1.33
52,600824,益民集团,3.5,1.45,0.05,57343,20026239.0,2.32,3.52,3.44,3.45,3.45,0.54,24.32,1.55
53,002416,爱施德,8.68,1.4,0.12,56264,48707164.08,1.87,8.7,8.54,8.54,8.56,0.46,15.39,1.76
54,600361,创新新材,5.32,1.33,0.07,68842,36620884.0,2.1,5.36,5.25,5.27,5.25,1.47,20.03,2.6
55,600859,王府井,22.25,1.18,0.26,144842,320835860.0,1.82,22.39,21.99,22.05,21.99,1.32,27.88,1.3
56,600790,轻纺城,4.49,1.13,0.05,218217,97238555.0,3.15,4.52,4.38,4.42,4.44,1.49,23.18,1.08
57,603101,汇嘉时代,5.41,1.12,0.06,14746,7981919.0,2.43,5.45,5.32,5.32,5.35,0.31,7.06,1.83
58,002336,人人乐,12.48,0.97,0.12,98447,120193871.5,8.9,12.65,11.55,11.94,12.36,2.64,-13.92,455.2
59,900923,百联Ｂ股,0.703,0.86,0.006,2722,190723.0,1.0,0.704,0.697,0.704,0.697,0.15,10.18,0.48
60,600774,汉商集团,12.75,0.79,0.1,17246,21907913.0,1.42,12.77,12.59,12.65,12.65,0.58,38.77,2.23
61,002818,富森美,14.15,0.71,0.1,47992,67989711.55,1.92,14.26,13.99,14.03,14.05,1.61,11.8,1.72
62,200058,深赛格B,1.77,0.57,0.01,1276,222389.0,2.84,1.77,1.72,1.74,1.76,0.05,14.49,0.97
63,000564,ST大集,1.53,0.0,0.0,1267233,193217669.34,2.61,1.54,1.5,1.53,1.53,0.83,-81.44,2.61
64,600785,新华百货,17.51,-1.96,-0.35,63165,110971672.0,3.36,17.94,17.34,17.92,17.86,2.8,11.78,1.86
65,600306,*ST商城,8.2,-2.96,-0.25,9379,7772607.0,4.02,8.5,8.16,8.45,8.45,0.53,-21.26,-8.61
66,605136,丽人丽妆,14.77,-3.27,-0.5,134895,196580632.0,7.92,15.1,13.89,13.89,15.27,6.88,-60.88,2.39
67,600122,*ST宏图,0.89,-5.32,-0.05,3326,296014.0,0.0,0.89,0.89,0.89,0.94,0.03,0.1,-0.38
68,600738,丽尚国潮,5.31,-5.52,-0.31,839440,433034632.0,9.61,5.6,5.06,5.06,5.62,11.04,41.2,2.09
