序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
86,300490,华自科技,14.0,1.08,0.15,131064.0,178273149.49,10.4,14.1,12.66,12.98,13.85,4.06,-43.16,1.87
87,002300,太阳电缆,8.5,1.07,0.09,44820.0,38038215.24,1.55,8.54,8.41,8.43,8.41,0.68,40.6,3.06
88,603070,万控智造,16.13,1.07,0.17,10389.0,16753625.0,2.63,16.3,15.88,16.04,15.96,1.28,56.13,3.27
89,600089,特变电工,22.59,1.03,0.23,541663.0,1217749626.0,1.83,22.71,22.3,22.35,22.36,1.39,4.65,1.48
90,601567,三星医疗,13.8,1.02,0.14,235442.0,326698399.0,3.51,14.18,13.7,13.92,13.66,1.7,18.08,1.99
91,600550,保变电气,4.94,1.02,0.05,64567.0,31912211.0,1.84,4.97,4.88,4.88,4.89,0.35,402.71,12.34
92,301439,泓淋电力,17.17,0.94,0.16,35933.0,61609421.72,1.94,17.26,16.93,16.93,17.01,3.89,40.64,2.48
93,002270,华明装备,10.15,0.89,0.09,120187.0,121159823.83,2.19,10.16,9.94,10.06,10.06,1.58,19.28,2.64
94,002358,森源电气,4.66,0.87,0.04,104181.0,48326399.0,1.95,4.68,4.59,4.65,4.62,1.12,80.53,1.4
95,301361,众智科技,22.28,0.86,0.19,5053.0,11259022.06,1.31,22.38,22.09,22.09,22.09,1.83,41.43,2.53
96,600869,远东股份,5.41,0.74,0.04,100202.0,54127816.0,0.93,5.43,5.38,5.41,5.37,0.45,24.93,2.71
97,834639,晨光电缆,4.13,0.73,0.03,4723.0,1938098.07,1.95,4.13,4.05,4.1,4.1,0.58,7.55,0.9
98,600885,宏发股份,31.25,0.71,0.22,64856.0,204176514.0,2.45,31.85,31.09,31.55,31.03,0.62,25.06,4.36
99,600379,宝光股份,10.42,0.68,0.07,36639.0,38085546.0,1.35,10.48,10.34,10.35,10.35,1.11,92.28,5.22
100,300477,合纵科技,4.71,0.64,0.03,143579.0,67500862.46,2.14,4.74,4.64,4.68,4.68,1.55,-88.84,2.02
101,300670,大烨智能,7.32,0.55,0.04,26990.0,19685589.0,1.92,7.37,7.23,7.31,7.28,1.27,-29.19,3.03
102,002692,ST远程,3.79,0.53,0.02,18517.0,6993314.5,1.06,3.79,3.75,3.78,3.77,0.27,123.77,2.54
103,301002,崧盛股份,19.58,0.46,0.09,6072.0,11899920.7,1.9,19.78,19.41,19.41,19.49,1.08,137.55,2.98
104,301120,新特电气,18.18,0.44,0.08,23048.0,41714544.22,1.93,18.23,17.88,18.02,18.1,2.35,57.44,2.85
105,600468,百利电气,4.68,0.43,0.02,239498.0,111131416.0,1.72,4.68,4.6,4.65,4.66,2.2,43.72,2.55
106,002706,良信股份,11.49,0.35,0.04,244518.0,286152813.42,6.29,12.13,11.41,11.42,11.45,2.68,37.93,3.57
107,600577,精达股份,4.4,0.23,0.01,286565.0,124937753.0,2.51,4.42,4.31,4.38,4.39,1.44,22.64,1.9
108,837046,亿能电力,4.86,0.21,0.01,1136.0,548783.19,2.47,4.9,4.78,4.78,4.85,0.65,13.85,1.5
109,600973,宝胜股份,4.87,0.21,0.01,123055.0,59669993.0,1.23,4.88,4.82,4.85,4.86,0.9,42.89,1.77
110,601877,正泰电器,26.05,0.19,0.05,114611.0,298887211.0,2.15,26.41,25.85,26.08,26.0,0.53,11.65,1.49
111,688616,西力科技,11.68,0.17,0.02,15573.0,18094074.0,1.54,11.7,11.52,11.59,11.66,2.78,158.54,2.3
112,603333,尚纬股份,5.9,0.17,0.01,48334.0,28464329.0,2.04,5.96,5.84,5.95,5.89,0.78,525.66,1.74
113,834062,科润智控,5.14,0.0,0.0,1497.0,768676.31,1.75,5.17,5.08,5.17,5.14,0.14,13.65,1.48
114,600290,ST华仪,,,,,,,,,,1.7,0.0,-5.44,-6.32
115,300356,*ST光一,,,,,,,,,,4.56,0.0,-13.14,4.39
116,833509,同惠电子,14.26,-0.56,-0.08,771.0,1094152.21,3.07,14.55,14.11,14.15,14.34,0.14,106.57,4.66
117,603097,江苏华辰,19.86,-0.8,-0.16,17071.0,33919115.0,2.95,20.1,19.51,19.51,20.02,4.27,63.37,3.76
118,688663,新风光,33.98,-0.9,-0.31,24864.0,84205537.0,3.7,34.6,33.33,34.3,34.29,2.88,57.7,4.07
119,605222,起帆电缆,20.64,-1.71,-0.36,27378.0,56778862.0,3.1,21.15,20.5,20.75,21.0,2.56,13.98,2.09
120,688517,金冠电气,17.9,-1.76,-0.32,45038.0,79730947.0,5.71,18.25,17.21,17.5,18.22,5.39,68.08,3.26
121,300286,安科瑞,34.38,-2.0,-0.7,29667.0,102031007.8,5.39,35.43,33.54,35.36,35.08,1.7,44.13,6.39
122,301031,中熔电气,130.2,-2.02,-2.68,5412.0,70774867.0,4.77,135.44,129.1,132.87,132.88,1.49,66.3,9.92
123,002452,长高电新,6.72,-2.18,-0.15,195425.0,128067109.95,7.13,6.75,6.26,6.62,6.87,3.82,51.07,1.97
124,301012,扬电科技,33.43,-2.28,-0.78,11663.0,39167733.1,4.79,34.8,33.16,34.8,34.21,2.17,1417.61,4.51
125,603606,XD东方电,46.85,-2.33,-1.12,144427.0,674973161.0,4.84,48.2,45.88,48.0,47.97,2.1,31.49,5.92
126,688248,南网科技,41.61,-2.37,-1.01,48675.0,203392705.0,4.83,43.08,41.02,42.28,42.62,5.97,193.45,8.97
127,688676,XD金盘科,32.66,-2.51,-0.84,41488.0,135540788.0,3.85,33.49,32.2,33.31,33.5,2.16,40.0,5.17
128,002256,兆新股份,2.33,-2.51,-0.06,363611.0,83796474.24,7.95,2.36,2.17,2.17,2.39,2.6,-16.96,3.72
129,000806,*ST银河,1.0,-4.76,-0.05,152925.0,15334308.53,2.86,1.03,1.0,1.0,1.05,1.78,-3.77,-0.83
130,688226,威腾电气,17.28,-4.95,-0.9,34238.0,60071396.0,5.83,18.26,17.2,18.15,18.18,4.13,50.73,2.9
131,603191,望变电气,19.61,-5.31,-1.1,123990.0,241109336.0,4.68,19.96,18.99,19.27,20.71,6.75,20.33,2.78
