序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
60,300616,尚品宅配,21.45,-2.05,-0.45,50967,107025490.03,5.48,21.52,20.32,21.31,21.9,3.92,-11.18,1.22
61,002853,皮阿诺,17.75,-2.1,-0.38,11618,20842668.0,4.52,18.55,17.73,17.93,18.13,1.02,-214.28,2.63
62,603816,顾家家居,37.07,-2.27,-0.86,36531,135597273.0,4.14,38.3,36.73,37.73,37.93,0.44,19.04,3.29
63,603801,志邦家居,32.73,-2.5,-0.84,57004,188483547.0,6.26,34.15,32.05,33.1,33.57,1.83,49.5,3.48
64,603600,永艺股份,9.32,-2.71,-0.26,48941,45807032.0,4.59,9.69,9.25,9.58,9.58,1.62,13.63,1.56
65,603737,三棵树,102.5,-3.48,-3.7,22874,237123589.0,6.7,108.73,101.61,106.2,106.2,0.61,365.09,16.79
66,002791,坚朗五金,69.85,-3.95,-2.87,45770,320855867.41,6.5,73.73,69.0,72.85,72.72,2.79,-100.17,4.72
67,002572,索菲亚,18.92,-4.35,-0.86,171188,325683931.47,6.12,19.87,18.66,19.33,19.78,2.68,41.36,2.93
68,300737,科顺股份,10.78,-4.43,-0.5,153622,167090177.95,5.67,11.38,10.74,11.31,11.28,1.72,54.8,2.26
69,002790,瑞尔特,8.41,-5.19,-0.46,91690,78002603.64,4.74,8.82,8.4,8.81,8.87,3.56,22.08,1.78
70,000910,大亚圣象,8.33,-6.51,-0.58,180824,148624419.83,4.49,8.5,8.1,8.5,8.91,3.3,-26.14,0.71
71,002372,伟星新材,22.13,-6.66,-1.58,223970,493794144.33,8.73,23.59,21.52,23.29,23.71,1.54,50.74,6.4
