序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
58,301316,慧博云通,24.53,4.65,1.09,31725.0,76787366.99,5.25,24.69,23.46,23.75,23.44,7.93,189.13,10.04
59,688291,金橙子,29.22,4.62,1.29,16767.0,48306769.0,6.02,29.35,27.67,27.99,27.93,6.86,61.16,3.26
60,300033,同花顺,177.99,4.58,7.79,130266.0,2309346687.56,7.37,181.0,168.45,168.45,170.2,4.8,195.7,15.9
61,300386,飞天诚信,11.5,4.55,0.5,84535.0,95934277.71,4.91,11.56,11.02,11.03,11.0,3.49,-33.54,2.87
62,688078,龙软科技,43.99,4.49,1.89,12207.0,53084533.0,4.66,44.26,42.3,42.42,42.1,1.71,60.81,4.76
63,002253,川大智胜,14.86,4.43,0.63,93844.0,138009229.0,4.99,14.91,14.2,14.22,14.23,4.51,574.31,2.44
64,002212,天融信,11.85,4.41,0.5,368553.0,435949847.46,6.7,12.07,11.31,11.35,11.35,3.16,-38.47,1.44
65,300352,北信源,5.16,4.24,0.21,309577.0,158195337.3,4.85,5.19,4.95,4.95,4.95,2.57,872.73,4.82
66,300366,创意信息,10.97,4.18,0.44,202578.0,221089197.75,3.89,11.05,10.64,10.66,10.53,4.09,67.31,2.74
67,300377,赢时胜,8.55,4.14,0.34,238506.0,201247516.4,3.78,8.58,8.27,8.31,8.21,3.57,-17.76,2.21
68,603528,多伦科技,7.31,4.13,0.29,83153.0,60254370.0,4.56,7.34,7.02,7.02,7.02,1.33,373.93,3.05
69,300663,科蓝软件,14.25,4.09,0.56,115751.0,163203111.75,3.58,14.28,13.79,13.81,13.69,2.9,-194.45,5.82
70,688227,品高股份,26.51,4.08,1.04,19454.0,51542696.0,5.54,26.98,25.57,25.85,25.47,3.08,-46.7,2.11
71,300469,信息发展,20.4,4.08,0.8,53812.0,108559838.66,6.89,20.72,19.37,19.37,19.6,2.8,-57.4,60.53
72,688171,纬德信息,22.28,4.06,0.87,16044.0,35338242.0,4.72,22.39,21.38,21.45,21.41,4.79,139.92,2.24
73,300588,熙菱信息,10.8,4.05,0.42,67401.0,71865212.0,4.91,10.85,10.34,10.46,10.38,4.67,-209.82,4.97
74,002362,汉王科技,24.9,4.01,0.96,159280.0,393916772.37,5.35,25.16,23.88,23.88,23.94,7.7,-50.88,4.47
