序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
44,002578,闽发铝业,3.87,1.04,0.04,91983,35385509.28,1.83,3.88,3.81,3.83,3.83,1.07,93.9,2.38
45,300337,银邦股份,6.88,1.03,0.07,99565,68094781.66,1.91,6.89,6.76,6.8,6.81,1.4,114.32,3.34
46,600331,宏达股份,3.28,0.92,0.03,125238,40961081.0,1.54,3.3,3.25,3.27,3.25,0.62,184.21,15.73
47,000630,铜陵有色,3.29,0.61,0.02,1099932,363162334.5,2.14,3.34,3.27,3.3,3.27,1.04,13.25,1.34
48,601609,金田股份,6.78,0.44,0.03,55739,37995070.0,2.07,6.88,6.74,6.74,6.75,0.38,29.71,1.35
49,000933,神火股份,16.3,0.43,0.07,263124,428086809.6,2.46,16.45,16.05,16.11,16.23,1.18,5.93,2.08
50,603527,众源新材,11.95,0.34,0.04,15560,18563404.0,2.1,12.07,11.82,11.85,11.91,0.64,27.33,2.47
51,601020,华钰矿业,13.52,0.3,0.04,103523,140079190.0,2.37,13.72,13.4,13.45,13.48,1.84,122.87,2.68
52,601702,华峰铝业,13.56,0.15,0.02,175509,239762246.0,3.91,13.97,13.44,13.61,13.54,6.31,19.96,3.47
53,002532,天山铝业,7.25,0.14,0.01,349862,252968527.72,2.9,7.34,7.13,7.18,7.24,1.51,16.81,1.5
54,000603,盛达资源,18.75,0.11,0.02,83452,155752433.46,4.0,19.0,18.25,18.6,18.73,1.42,198.89,4.32
55,603132,金徽股份,12.22,0.0,0.0,17247,21046560.0,1.47,12.33,12.15,12.15,12.22,1.08,72.48,3.75
56,600595,中孚实业,3.28,0.0,0.0,96417,31503388.0,2.13,3.3,3.23,3.26,3.28,0.25,16.51,1.07
57,002182,云海金属,23.15,-0.04,-0.01,82746,191932562.69,1.77,23.41,23.0,23.1,23.16,1.49,73.9,3.75
58,000426,兴业矿业,8.72,-0.23,-0.02,156277,136105608.91,1.37,8.78,8.66,8.7,8.74,1.06,286.28,2.88
59,688231,隆达股份,29.29,-0.24,-0.07,10291,29994427.0,3.37,29.88,28.89,29.23,29.36,1.94,70.04,2.56
60,688786,悦安新材,44.88,-0.29,-0.13,8366,37130944.0,4.73,45.98,43.85,45.97,45.01,1.59,58.5,5.66
61,871634,新威凌,7.7,-0.39,-0.03,557,426701.49,1.94,7.76,7.61,7.62,7.73,0.42,39.47,1.96
62,002988,豪美新材,16.47,-0.48,-0.08,25609,42238147.66,3.26,16.82,16.28,16.6,16.55,3.05,45.31,1.83
63,002379,宏创控股,4.06,-0.49,-0.02,57361,23213178.85,1.23,4.07,4.02,4.05,4.08,0.62,-26.31,2.78
64,601677,明泰铝业,13.86,-0.93,-0.13,153213,212925961.0,2.79,14.16,13.77,13.9,13.99,1.58,9.5,1.09
65,300963,中洲特材,20.86,-1.09,-0.23,85859,176780403.66,3.56,21.03,20.28,20.6,21.09,12.77,38.7,3.44
66,600338,西藏珠峰,19.6,-1.16,-0.23,129117,254698719.0,4.34,20.21,19.35,19.86,19.83,1.41,1025.76,5.27
67,300855,图南股份,49.0,-1.41,-0.7,23627,115890553.42,3.4,50.24,48.55,49.5,49.7,1.4,44.3,9.39
68,300034,钢研高纳,38.06,-2.31,-0.9,61663,233588402.41,4.49,38.96,37.21,38.96,38.96,1.36,76.93,5.8
69,601137,博威合金,14.8,-2.37,-0.36,231789,348156252.0,5.28,15.55,14.75,15.25,15.16,3.13,15.42,1.89
70,600490,鹏欣资源,3.66,-2.66,-0.1,454896,168416545.0,3.19,3.76,3.64,3.75,3.76,2.28,95.38,1.35
71,300986,志特新材,33.06,-3.02,-1.03,12961,43501202.4,4.37,34.5,33.01,34.35,34.09,1.85,733.92,3.87
72,003038,鑫铂股份,34.28,-3.73,-1.33,32523,112870347.2,3.15,35.32,34.2,35.0,35.61,4.77,48.28,2.68
73,688122,西部超导,77.93,-4.73,-3.87,79669,622810417.0,3.36,79.66,76.91,78.41,81.8,1.72,43.41,5.83
74,002824,和胜股份,26.76,-4.8,-1.35,71809,194492852.64,6.12,28.3,26.58,27.68,28.11,5.48,54.42,3.32
75,603876,鼎胜新材,36.9,-5.36,-2.09,140339,514432937.0,5.51,37.99,35.84,37.8,38.99,2.88,29.25,2.83
